Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Wind (ft/s),Mean BC (ft),Max BC (ft),Max Cum PRCP (inc)
clean_SS0464_PP376_SM2_BF1_Base,Success,14h 38m 51s,45,,29851.,0.3366,3.21,Dec 30 16:06,Dec 31 06:45,,327.66,80.73,53.31,577860928.0,229258.97,N/A,N/A,N/A,5.68
clean_SS0464_PP384_SM2_BF1_Base,Success,14h 46m 48s,45,,29648.,0.3357,2.32,Dec 30 15:47,Dec 31 06:34,,327.66,80.24,46.03,576214272.0,232608.61,N/A,N/A,N/A,4.51
clean_SS0464_PP437_SM2_BF1_Base,Success,14h 50m 51s,45,,29252.,0.3324,2.78,Dec 30 16:05,Dec 31 06:56,,327.66,80.0,40.63,576747776.0,236522.33,N/A,N/A,N/A,4.45
clean_SS0464_PP441_SM1_BF1_Base,Success,14h 58m 45s,45,,30090.,0.3386,2.58,Dec 30 16:07,Dec 31 07:06,,327.66,79.89,46.06,576035968.0,234659.8,N/A,N/A,N/A,5.9
clean_SS0465_PP027_SM3_BF1_Base,Success,18h 11m 30s,57,,32203.,0.3255,2.81,Dec 30 15:41,Dec 31 09:53,,327.66,80.63,32.99,571621376.0,235615.69,N/A,N/A,N/A,5.57
clean_SS0465_PP262_SM1_BF1_Base,Success,16h 13m 37s,51,,31301.,0.3094,2.69,Dec 30 15:41,Dec 31 07:54,,327.66,79.95,55.28,577817920.0,233662.95,N/A,N/A,N/A,3.64
clean_SS0465_PP090_SM2_BF1_Base,Success,15h 13m 31s,48,,32690.,0.3300,1.27,Dec 30 16:11,Dec 31 07:24,,327.66,71.48,106.38,571735360.0,229647.94,N/A,N/A,N/A,3.45
clean_SS0465_PP225_SM2_BF1_Base,Success,16h 9m 31s,51,,31241.,0.3147,0.44,Dec 30 15:36,Dec 31 07:45,,327.66,79.34,53.29,572412224.0,219329.94,N/A,N/A,N/A,3.05
clean_SS0465_PP302_SM3_BF1_Base,Success,16h 11m 13s,51,,31407.,0.3145,1.67,Dec 30 16:04,Dec 31 08:15,,327.66,79.88,106.39,574436096.0,215499.55,N/A,N/A,N/A,5.85
clean_SS0465_PP273_SM4_BF1_Base,Success,15h 14m 3s,48,,31289.,0.3151,0.60,Dec 30 15:37,Dec 31 06:51,,327.66,79.31,106.38,572593536.0,231049.56,N/A,N/A,N/A,5.13
clean_SS0468_PP051_SM3_BF1_Base,Success,15h 55m 42s,48,,35337.,0.3911,0.37,Dec 30 16:07,Dec 31 08:03,,327.66,79.28,106.38,558806976.0,181557.47,N/A,N/A,N/A,0.71
clean_SS0465_PP338_SM3_BF1_Base,Success,16h 39m 19s,51,,31131.,0.3131,3.22,Dec 30 15:48,Dec 31 08:28,,327.66,81.34,27.55,574351936.0,228148.67,N/A,N/A,N/A,8.71
clean_SS0469_PP085_SM1_BF1_Base,Success,18h 25m 59s,57,,32645.,0.3318,1.05,Dec 30 15:42,Dec 31 10:08,,327.66,79.42,64.73,573324352.0,193738.89,N/A,N/A,N/A,2.03
clean_SS0472_PP309_SM2_BF1_Base,Success,13h 42m 50s,42,,30901.,0.3654,0.88,Dec 30 16:08,Dec 31 05:51,,327.66,79.29,106.38,561644160.0,162884.5,N/A,N/A,N/A,0.82
clean_SS0468_PP294_SM3_BF1_Base,Success,16h 9m 37s,51,,35374.,0.3911,0.59,Dec 30 16:27,Dec 31 08:36,,327.66,79.33,106.38,558806976.0,181126.42,N/A,N/A,N/A,1.25
clean_SS0468_PP182_SM1_BF1_Base,Success,16h 1m 48s,51,,35700.,0.3965,0.82,Dec 30 16:27,Dec 31 08:29,,327.66,14.73,70.2,558806976.0,178657.16,N/A,N/A,N/A,0.44
clean_SS0479_PP052_SM4_BF1_Base,Success,17h 18m 50s,54,,34763.,0.3391,1.36,Dec 30 16:21,Dec 31 09:40,,327.66,79.82,41.02,570451584.0,168461.5,N/A,N/A,N/A,3.47
clean_SS0479_PP073_SM3_BF1_Base,Success,22h 8m 10s,69,,34009.,0.3309,0.97,Dec 30 16:32,Dec 31 14:40,,327.66,79.3,69.93,572301888.0,168436.62,N/A,N/A,N/A,2.75
clean_SS0479_PP095_SM1_BF1_Base,Success,17h 5m 1s,54,,34794.,0.3394,1.17,Dec 30 16:28,Dec 31 09:33,,327.66,79.27,53.65,569598080.0,168442.5,N/A,N/A,N/A,1.78
clean_SS0479_PP089_SM3_BF1_Base,Success,19h 31m 35s,60,,34554.,0.3356,1.00,Dec 30 15:55,Dec 31 11:26,,327.66,79.34,46.34,571325120.0,168309.66,N/A,N/A,N/A,1.56
clean_SS0479_PP129_SM3_BF1_Base,Success,16h 8m 46s,51,,34490.,0.3319,0.57,Dec 30 16:24,Dec 31 08:33,,327.66,71.7,106.37,572866752.0,168464.22,N/A,N/A,N/A,2.61
clean_SS0479_PP165_SM1_BF1_Base,Success,18h 12m 21s,57,,34381.,0.3356,1.15,Dec 30 16:16,Dec 31 10:29,,327.66,80.01,106.38,570069696.0,168491.55,N/A,N/A,N/A,2.46
clean_SS0479_PP239_SM3_BF1_Base,Success,17h 38m 13s,54,,34181.,0.3321,1.68,Dec 30 15:50,Dec 31 09:29,,327.66,79.32,33.83,573429120.0,168440.39,N/A,N/A,N/A,3.6
clean_SS0479_PP360_SM3_BF1_Base,Success,20h 51m 56s,63,,34607.,0.3369,1.20,Dec 30 15:56,Dec 31 12:48,,327.66,79.42,41.21,570751680.0,168455.66,N/A,N/A,N/A,1.55
clean_SS0479_PP293_SM4_BF1_Base,Success,16h 42m 56s,51,,33903.,0.3268,2.74,Dec 30 15:49,Dec 31 08:32,,327.66,80.58,38.86,572748864.0,168592.34,N/A,N/A,N/A,5.48
clean_SS0479_PP368_SM2_BF1_Base,Success,24h 42m 53s,75,,34904.,0.3412,0.42,Dec 30 15:49,Dec 31 16:32,,327.66,9.58,106.37,569094016.0,168443.11,N/A,N/A,N/A,2.06
clean_SS0479_PP370_SM1_BF1_Base,Success,16h 36m 20s,51,,34303.,0.3336,0.96,Dec 30 16:24,Dec 31 09:00,,327.66,79.29,46.01,570867136.0,168560.3,N/A,N/A,N/A,2.79
clean_SS0479_PP489_SM4_BF1_Base,Success,16h 40m 23s,51,,34558.,0.3374,0.85,Dec 30 15:51,Dec 31 08:31,,327.66,12.05,70.04,569536640.0,168368.91,N/A,N/A,N/A,1.17
clean_SS0479_PP443_SM4_BF1_Base,Success,17h 56m 3s,54,,34970.,0.3410,0.79,Dec 30 15:58,Dec 31 09:54,,327.66,79.28,106.38,570026560.0,168438.88,N/A,N/A,N/A,2.39
clean_SS0479_PP397_SM3_BF1_Base,Success,16h 13m 6s,51,,34811.,0.3395,0.30,Dec 30 15:52,Dec 31 08:05,,327.66,79.33,106.38,569655104.0,168574.42,N/A,N/A,N/A,1.3
clean_SS0483_PP131_SM4_BF1_Base,Success,18h 3m 2s,57,,36000.,0.3193,2.47,Dec 30 16:28,Dec 31 10:31,,327.66,80.57,32.88,585154048.0,253229.83,N/A,N/A,N/A,3.49
clean_SS0485_PP002_SM3_BF1_Base,Success,22h 44m 26s,69,,50746.,0.4665,1.48,Dec 30 16:25,Dec 31 15:09,,327.66,79.72,62.23,577429440.0,168378.64,N/A,N/A,N/A,2.24
clean_SS0485_PP019_SM2_BF1_Base,Success,20h 42m 14s,63,,39059.,0.3582,0.43,Dec 30 16:28,Dec 31 13:11,,327.66,79.74,53.3,578113920.0,168250.94,N/A,N/A,N/A,2.21
clean_SS0485_PP033_SM3_BF1_Base,Success,21h 51m 49s,66,,42607.,0.3905,1.50,Dec 30 16:41,Dec 31 14:33,,327.66,79.75,46.79,578027904.0,168879.03,N/A,N/A,N/A,3.58
clean_SS0486_PP052_SM2_BF1_Base,Success,12h 2m 30s,39,,27910.,0.3564,0.33,Dec 30 15:58,Dec 31 04:01,,327.66,57.43,106.39,564342592.0,144054.72,N/A,N/A,N/A,0.64
clean_SS0485_PP120_SM2_BF1_Base,Success,21h 52m 55s,66,,40411.,0.3700,1.33,Dec 30 16:48,Dec 31 14:40,,327.66,79.67,53.31,579179840.0,171471.47,N/A,N/A,N/A,2.0
clean_SS0485_PP228_SM1_BF1_Base,Success,22h 4m 36s,69,,39555.,0.3602,0.99,Dec 30 16:17,Dec 31 14:22,,327.66,79.27,53.31,580389760.0,173033.14,N/A,N/A,N/A,2.24
clean_SS0485_PP221_SM2_BF1_Base,Success,21h 24m 55s,66,,39443.,0.3609,1.17,Dec 30 16:14,Dec 31 13:39,,327.66,80.07,40.82,578361856.0,168971.03,N/A,N/A,N/A,2.35
clean_SS0485_PP185_SM1_BF1_Base,Success,19h 57m 13s,60,,39562.,0.3631,0.18,Dec 30 16:19,Dec 31 12:16,,327.66,13.94,106.38,578150656.0,170615.31,N/A,N/A,N/A,2.11
clean_SS0486_PP068_SM3_BF1_Base,Success,12h 7m 29s,39,,27787.,0.3545,1.20,Dec 30 15:58,Dec 31 04:05,,327.66,70.56,45.53,564342592.0,143972.97,N/A,N/A,N/A,1.32
clean_SS0486_PP089_SM2_BF1_Base,Success,12h 5m 50s,39,,27900.,0.3566,0.49,Dec 30 15:58,Dec 31 04:04,,327.66,28.88,47.78,564342592.0,143951.22,N/A,N/A,N/A,0.57
clean_SS0485_PP232_SM3_BF1_Base,Success,21h 15m 38s,66,,39333.,0.3585,0.67,Dec 30 16:44,Dec 31 14:00,,327.66,79.76,46.01,581353920.0,171144.84,N/A,N/A,N/A,4.03
clean_SS0485_PP377_SM1_BF1_Base,Success,20h 7m 53s,63,,40130.,0.3693,1.27,Dec 30 16:15,Dec 31 12:23,,327.66,79.31,106.38,577611520.0,168453.41,N/A,N/A,N/A,1.21
clean_SS0485_PP255_SM3_BF1_Base,Success,20h 22m 4s,63,,39322.,0.3589,0.35,Dec 30 16:44,Dec 31 13:06,,327.66,79.29,53.31,579651008.0,171587.19,N/A,N/A,N/A,1.66
clean_SS0486_PP227_SM1_BF1_Base,Success,11h 52m 35s,36,,29193.,0.3735,1.17,Dec 30 15:52,Dec 31 03:44,,327.66,16.28,109.96,564342592.0,144073.12,N/A,N/A,N/A,0.53
clean_SS0485_PP344_SM2_BF1_Base,Success,19h 15m 45s,60,,40329.,0.3686,0.51,Dec 30 16:25,Dec 31 11:40,,327.66,79.27,109.96,578912192.0,169760.27,N/A,N/A,N/A,1.88
clean_SS0486_PP195_SM3_BF1_Base,Success,12h 10m 35s,39,,27785.,0.3536,0.71,Dec 30 15:23,Dec 31 03:34,,327.66,46.95,106.39,564342592.0,143977.25,N/A,N/A,N/A,0.48
clean_SS0486_PP228_SM1_BF1_Base,Success,11h 58m 59s,36,,27921.,0.3563,1.19,Dec 30 15:58,Dec 31 03:57,,327.66,56.09,106.38,564342592.0,144163.08,N/A,N/A,N/A,0.62
clean_SS0486_PP324_SM2_BF1_Base,Success,14h 49m 54s,45,,28000.,0.3567,0.48,Dec 30 15:25,Dec 31 06:15,,327.66,79.29,40.88,564342592.0,143937.33,N/A,N/A,N/A,0.68
clean_SS0486_PP267_SM2_BF1_Base,Success,11h 53m 1s,36,,27514.,0.3494,0.38,Dec 30 15:52,Dec 31 03:45,,327.66,79.28,53.3,564342592.0,144194.0,N/A,N/A,N/A,0.81
clean_SS0486_PP345_SM1_BF1_Base,Success,12h 4m 41s,39,,28014.,0.3529,0.44,Dec 30 15:39,Dec 31 03:43,,327.66,20.97,47.96,564342592.0,144113.27,N/A,N/A,N/A,0.42
clean_SS0486_PP383_SM1_BF1_Base,Success,11h 58m 33s,36,,27811.,0.3553,0.19,Dec 30 15:23,Dec 31 03:22,,327.66,10.93,64.71,564342592.0,144064.56,N/A,N/A,N/A,0.59
clean_SS0706_PP358_SM1_BF1_Base,Success,16h 12m 4s,51,,37701.,0.4139,1.35,Dec 30 15:55,Dec 31 08:07,,327.66,12.93,106.38,571423424.0,162837.52,N/A,N/A,N/A,3.52
clean_SS0708_PP446_SM5_BF1_Base,Success,16h 55m 41s,51,,42935.,0.3651,7.30,Dec 30 15:52,Dec 31 08:48,,328.76,83.28,27.91,637116224.0,311897.78,N/A,N/A,N/A,29.83
clean_SS0706_PP343_SM1_BF1_Base,Success,16h 15m 3s,51,,38531.,0.4236,1.45,Dec 30 15:57,Dec 31 08:12,,327.66,68.63,106.39,571423424.0,163350.72,N/A,N/A,N/A,4.65
clean_SS0710_PP154_SM2_BF1_Base,Success,18h 18m 8s,57,,45672.,0.3746,3.19,Dec 30 16:36,Dec 31 10:54,,327.66,81.5,46.58,573062912.0,146112.84,N/A,N/A,N/A,32.25
clean_SS0716_PP066_SM4_BF1_Base,Success,17h 43m 25s,54,,49150.,0.2127,11237.03,Dec 30 15:36,Dec 31 09:19,,329.98,83.07,35.68,1144455424.0,328888.88,N/A,N/A,N/A,71.66
clean_SS0711_PP005_SM4_BF1_Base,Success,18h 3m 30s,57,,40650.,0.3970,0.39,Dec 30 16:47,Dec 31 10:50,,327.66,79.41,109.92,569548992.0,195968.44,N/A,N/A,N/A,15.17
clean_SS0716_PP093_SM3_BF1_Base,Failed,14h 14m 20s,0,,52396.,0.5138,1884.81,Dec 30 15:50,Dec 31 06:05,Overall Volume Accounting Error in Acre Feet: 52396. Overall Volume Accounting Error as percentage: 0.5138 The maximum cell wsel error was 1884.81,328.03,83.35,120.72,602719232.0,341093.19,N/A,N/A,N/A,25.42
clean_SS0711_PP071_SM3_BF1_Base,Success,17h 49m 18s,54,,41587.,0.4178,1.08,Dec 30 16:14,Dec 31 10:03,,327.66,79.39,106.39,569548992.0,199939.89,N/A,N/A,N/A,8.67
clean_SS0709_PP409_SM5_BF1_Base,Success,18h 35m 4s,57,,41187.,0.4013,1.28,Dec 30 16:44,Dec 31 11:19,,327.66,79.45,53.41,558332352.0,159369.42,N/A,N/A,N/A,18.96
clean_SS0711_PP459_SM3_BF1_Base,Success,17h 23m 26s,54,,40635.,0.4107,0.30,Dec 30 16:12,Dec 31 09:35,,327.66,24.54,106.39,569548992.0,202420.14,N/A,N/A,N/A,17.75
clean_SS0715_PP127_SM4_BF1_Base,Success,19h 11m 35s,60,,40319.,0.3646,1.07,Dec 30 16:25,Dec 31 11:37,,327.66,27.23,70.36,568435840.0,191527.28,N/A,N/A,N/A,4.97
clean_SS0711_PP089_SM1_BF1_Base,Success,19h 48m 48s,60,,40829.,0.4099,2.84,Dec 30 17:02,Dec 31 12:51,,327.66,81.02,40.71,569548992.0,187521.94,N/A,N/A,N/A,8.09
clean_SS0711_PP421_SM2_BF1_Base,Success,17h 53m 40s,54,,40049.,0.4061,0.51,Dec 30 16:47,Dec 31 10:41,,327.66,79.28,106.36,569548992.0,204921.72,N/A,N/A,N/A,4.23
clean_SS0716_PP090_SM5_BF1_Base,Success,15h 45m 25s,48,,34896.,0.2149,7.07,Dec 30 15:36,Dec 31 07:22,,327.66,81.3,26.72,626670272.0,344081.44,N/A,N/A,N/A,43.64
clean_SS0716_PP105_SM2_BF1_Base,Success,16h 39m 5s,51,,48030.,0.2975,9.98,Dec 30 16:10,Dec 31 08:49,,327.66,84.78,24.53,801785600.0,349744.91,N/A,N/A,N/A,59.7
clean_SS0716_PP117_SM3_BF1_Base,Success,16h 15m 14s,51,,51871.,0.4258,2.90,Dec 30 15:35,Dec 31 07:50,,327.66,80.74,19.22,601649472.0,328508.16,N/A,N/A,N/A,35.97
clean_SS0716_PP227_SM3_BF1_Base,Success,18h 35m 24s,57,,45692.,0.3401,2.17,Dec 30 15:36,Dec 31 10:11,,328.78,80.11,40.9,594184576.0,342318.34,N/A,N/A,N/A,46.12
clean_SS0716_PP289_SM4_BF1_Base,Success,16h 11m 57s,51,,48838.,0.2720,4.01,Dec 30 15:36,Dec 31 07:48,,329.26,81.82,15.38,696175424.0,326320.78,N/A,N/A,N/A,63.95
clean_SS0716_PP227_SM4_BF1_Base,Success,16h 35m 19s,51,,42235.,0.2894,2.57,Dec 30 15:35,Dec 31 08:11,,328.88,80.13,40.9,594047168.0,311899.12,N/A,N/A,N/A,46.12
clean_SS0716_PP227_SM5_BF1_Base,Success,16h 28m 41s,51,,41694.,0.2732,6.89,Dec 30 15:36,Dec 31 08:04,,329.25,80.19,40.9,595845632.0,341069.5,N/A,N/A,N/A,46.12
clean_SS0716_PP289_SM5_BF1_Base,Success,15h 46m 30s,48,,48337.,0.2585,6.14,Dec 30 15:36,Dec 31 07:23,,329.47,81.93,20.91,712723072.0,318659.88,N/A,N/A,N/A,63.95
clean_SS0716_PP311_SM3_BF1_Base,Failed,15h 41m 3s,0,,43014.,0.2971,28544.89,Dec 30 16:09,Dec 31 07:50,Overall Volume Accounting Error in Acre Feet: 43014. Overall Volume Accounting Error as percentage: 0.2971 The maximum cell wsel error was 28544.89,329.21,84.87,58.65,777381056.0,343887.69,N/A,N/A,N/A,49.35
clean_SS0716_PP289_SM2_BF1_Base,Success,15h 56m 37s,48,,51284.,0.3170,4.32,Dec 30 15:37,Dec 31 07:34,,328.9,81.71,17.83,680042688.0,321661.0,N/A,N/A,N/A,63.95
clean_SS0716_PP330_SM1_BF1_Base,Success,16h 51m 5s,51,,48108.,0.3307,5.53,Dec 30 15:36,Dec 31 08:27,,327.66,81.96,25.67,773311680.0,347483.41,N/A,N/A,N/A,46.27
clean_SS0716_PP351_SM5_BF1_Base,Success,16h 15m 46s,51,,47312.,0.3158,4.39,Dec 30 16:12,Dec 31 08:28,,329.78,81.83,18.47,710898240.0,326382.94,N/A,N/A,N/A,74.83
clean_SS0716_PP437_SM1_BF1_Base,Success,16h 57m 25s,51,,49415.,0.3268,12.07,Dec 30 16:04,Dec 31 09:01,,330.34,83.21,27.35,669028352.0,319586.28,N/A,N/A,N/A,65.81
clean_SS0716_PP348_SM3_BF1_Base,Success,15h 56m 41s,48,,46644.,0.3130,3.99,Dec 30 15:35,Dec 31 07:32,,329.46,83.85,45.54,694743616.0,315813.78,N/A,N/A,N/A,77.13
clean_SS0716_PP359_SM5_BF1_Base,Success,16h 20m 14s,51,,39956.,0.2443,4.37,Dec 30 15:35,Dec 31 07:55,,327.66,79.83,55.86,880839936.0,327188.0,N/A,N/A,N/A,67.85
clean_SS0716_PP414_SM3_BF1_Base,Success,17h 34m 42s,54,,50418.,0.3812,7.77,Dec 30 15:35,Dec 31 09:10,,328.93,81.68,27.95,609394752.0,347057.09,N/A,N/A,N/A,55.61
clean_SS0718_PP162_SM1_BF1_Base,Success,14h 41m 32s,45,,36138.,0.3673,0.86,Dec 30 15:35,Dec 31 06:16,,327.66,79.36,109.96,562858944.0,279879.28,N/A,N/A,N/A,6.87
clean_SS0716_PP476_SM5_BF1_Base,Success,16h 50m 2s,51,,40101.,0.2375,5.61,Dec 30 15:35,Dec 31 08:25,,329.72,81.01,27.4,670240768.0,343928.59,N/A,N/A,N/A,56.82
clean_SS0716_PP462_SM3_BF1_Base,Success,17h 25m 55s,54,,50933.,0.3643,4.19,Dec 30 16:15,Dec 31 09:41,,327.66,80.77,24.86,825644160.0,344896.97,N/A,N/A,N/A,57.7
clean_SS0719_PP080_SM2_BF1_Base,Success,16h 24m 53s,51,,43197.,0.4695,0.87,Dec 30 16:35,Dec 31 09:00,,327.66,14.81,106.39,557308352.0,131144.67,N/A,N/A,N/A,9.07
clean_SS0719_PP115_SM3_BF1_Base,Success,17h 48m 33s,54,,41651.,0.4510,3.19,Dec 30 16:16,Dec 31 10:04,,327.66,81.36,53.3,559718464.0,132497.14,N/A,N/A,N/A,10.26
clean_SS0719_PP349_SM4_BF1_Base,Success,17h 21m 19s,54,,43276.,0.4536,1.23,Dec 30 16:38,Dec 31 10:00,,327.66,78.16,47.75,556685312.0,132357.3,N/A,N/A,N/A,12.86
clean_SS0719_PP097_SM2_BF1_Base,Success,17h 40m 37s,54,,43199.,0.4659,0.58,Dec 30 16:05,Dec 31 09:45,,327.66,79.36,109.97,556717568.0,132365.34,N/A,N/A,N/A,8.88
clean_SS0719_PP139_SM4_BF1_Base,Success,17h 13m 11s,54,,42718.,0.4651,1.04,Dec 30 16:03,Dec 31 09:17,,327.66,79.39,53.29,555373120.0,132175.12,N/A,N/A,N/A,5.64
clean_SS0719_PP470_SM3_BF1_Base,Success,17h 20m 39s,54,,42775.,0.4561,2.67,Dec 30 16:18,Dec 31 09:39,,327.66,80.1,33.82,559515072.0,132280.23,N/A,N/A,N/A,11.64
clean_SS0722_PP173_SM2_BF1_Base,Success,19h 0m 51s,60,,58092.,0.5012,2.49,Dec 30 16:44,Dec 31 11:45,,327.66,79.92,56.42,582859968.0,142525.78,N/A,N/A,N/A,33.89
clean_SS0719_PP464_SM3_BF1_Base,Success,16h 1m 33s,51,,41369.,0.4170,2.21,Dec 30 16:07,Dec 31 08:08,,328.59,80.47,46.77,565652928.0,130729.38,N/A,N/A,N/A,17.38
clean_SS0719_PP323_SM3_BF1_Base,Success,16h 12m 35s,51,,39673.,0.4311,0.37,Dec 30 16:19,Dec 31 08:31,,327.66,34.1,106.35,556751104.0,131581.94,N/A,N/A,N/A,7.3
clean_SS0719_PP479_SM4_BF1_Base,Success,21h 21m 10s,66,,41540.,0.4064,3.14,Dec 30 16:09,Dec 31 13:30,,328.47,81.56,27.84,576764096.0,130801.66,N/A,N/A,N/A,14.25
clean_SS0722_PP240_SM1_BF1_Base,Success,22h 52m 36s,69,,55703.,0.4785,2.20,Dec 30 16:19,Dec 31 15:12,,327.66,80.53,106.38,598856768.0,142721.52,N/A,N/A,N/A,25.47
clean_SS0719_PP474_SM4_BF1_Base,Success,18h 57m 31s,57,,42011.,0.4356,3.19,Dec 30 16:05,Dec 31 11:02,,327.66,81.56,46.02,565422528.0,132590.03,N/A,N/A,N/A,14.42
clean_SS0723_PP475_SM3_BF1_Base,Success,20h 49m 57s,63,,87213.,0.4622,3.99,Dec 30 15:40,Dec 31 12:30,,327.66,81.82,105.52,704029248.0,341040.5,N/A,N/A,N/A,64.39
clean_SS0722_PP332_SM2_BF1_Base,Success,19h 6m 53s,60,,58157.,0.5609,2.56,Dec 30 16:23,Dec 31 11:30,,327.66,80.0,75.4,570583488.0,142076.8,N/A,N/A,N/A,27.82
clean_SS0723_PP157_SM1_BF1_Base,Success,20h 28m 40s,63,,78366.,0.4708,4.17,Dec 30 15:40,Dec 31 12:08,,327.66,80.63,17.17,732643136.0,339444.31,N/A,N/A,N/A,68.45
clean_SS0722_PP213_SM3_BF1_Base,Success,18h 39m 14s,57,,57944.,0.5745,2.05,Dec 30 16:48,Dec 31 11:27,,328.73,79.3,56.23,570583488.0,142606.47,N/A,N/A,N/A,18.34
clean_SS0723_PP492_SM2_BF1_Base,Failed,19h 58m 3s,0,,74487.,0.3472,5.20,Dec 30 15:45,Dec 31 11:44,Overall Volume Accounting Error in Acre Feet: 74487. Overall Volume Accounting Error as percentage: 0.3472 The maximum cell wsel error was 5.20,329.14,83.17,22.53,958824704.0,341998.16,N/A,N/A,N/A,69.04
clean_SS0723_PP492_SM5_BF1_Base,Failed,19h 41m 20s,0,,72363.,0.3103,64235.84,Dec 30 15:46,Dec 31 11:27,Overall Volume Accounting Error in Acre Feet: 72363. Overall Volume Accounting Error as percentage: 0.3103 The maximum cell wsel error was 64235.84,329.68,83.21,46.53,903650240.0,337336.19,N/A,N/A,N/A,62.82
clean_SS0734_PP266_SM3_BF1_Base,Success,14h 0m 50s,45,,34542.,0.4230,0.45,Dec 30 15:26,Dec 31 05:27,,327.66,75.7,106.39,566458880.0,148098.58,N/A,N/A,N/A,6.4
clean_SS0728_PP303_SM1_BF1_Base,Success,18h 33m 4s,57,,39896.,0.4092,0.37,Dec 30 16:22,Dec 31 10:55,,327.66,79.42,106.39,558331456.0,162517.72,N/A,N/A,N/A,2.26
clean_SS0728_PP002_SM1_BF1_Base,Success,18h 35m 9s,57,,39552.,0.3993,1.12,Dec 30 16:10,Dec 31 10:45,,327.66,79.5,106.38,558331456.0,160787.95,N/A,N/A,N/A,5.32
clean_SS0735_PP033_SM2_BF1_Base,Success,17h 47m 51s,54,,39506.,0.3947,1.57,Dec 30 16:28,Dec 31 10:16,,327.66,79.36,106.39,563658688.0,165782.55,N/A,N/A,N/A,2.66
clean_SS0728_PP443_SM2_BF1_Base,Success,22h 1m 23s,69,,50995.,0.5227,1.53,Dec 30 16:37,Dec 31 14:38,,327.66,79.39,53.3,558331456.0,162785.02,N/A,N/A,N/A,4.26
clean_SS0728_PP285_SM3_BF1_Base,Success,18h 14m 40s,57,,40323.,0.4097,0.77,Dec 30 16:25,Dec 31 10:40,,327.66,79.3,106.39,558331456.0,161887.89,N/A,N/A,N/A,4.55
clean_SS0724_PP034_SM1_BF1_Base,Success,18h 48m 40s,57,,43913.,0.3137,3.68,Dec 30 16:07,Dec 31 10:56,,327.66,81.37,106.39,591009600.0,202643.31,N/A,N/A,N/A,33.77
clean_SS0738_PP112_SM1_BF1_Base,Success,14h 15m 19s,45,,30098.,0.3860,3.20,Dec 30 16:04,Dec 31 06:19,,327.66,80.6,47.69,556294720.0,150394.89,N/A,N/A,N/A,5.46
clean_SS0735_PP240_SM3_BF1_Base,Success,17h 13m 42s,54,,39400.,0.3929,3.12,Dec 30 16:09,Dec 31 09:22,,327.66,80.89,106.39,563379136.0,166024.88,N/A,N/A,N/A,8.6
clean_SS0735_PP152_SM2_BF1_Base,Success,17h 54m 23s,54,,42620.,0.4219,1.24,Dec 30 16:08,Dec 31 10:02,,327.66,79.74,53.3,563966400.0,166150.91,N/A,N/A,N/A,5.54
clean_SS0735_PP029_SM1_BF1_Base,Success,18h 3m 26s,57,,40661.,0.4049,1.13,Dec 30 16:08,Dec 31 10:12,,327.66,79.31,106.39,563379136.0,166217.67,N/A,N/A,N/A,3.93
clean_SS0735_PP074_SM4_BF1_Base,Success,19h 56m 9s,60,,37158.,0.3663,3.20,Dec 30 16:19,Dec 31 12:15,,327.66,81.17,40.98,568326592.0,166247.94,N/A,N/A,N/A,8.92
clean_SS0741_PP276_SM4_BF1_Base,Success,17h 46m 5s,54,,68493.,0.6130,5.92,Dec 30 15:27,Dec 31 09:13,,327.66,80.76,27.51,625717120.0,334434.28,N/A,N/A,N/A,32.15
clean_SS0730_PP116_SM4_BF1_Base,Success,17h 50m 51s,54,,56961.,0.4344,1.44,Dec 30 15:54,Dec 31 09:45,,327.66,48.23,106.38,565279424.0,179378.59,N/A,N/A,N/A,5.23
clean_SS0735_PP071_SM2_BF1_Base,Success,22h 13m 14s,69,,41117.,0.4103,2.61,Dec 30 16:02,Dec 31 14:15,,327.66,80.65,53.29,563994560.0,165893.8,N/A,N/A,N/A,7.49
clean_SS0743_PP166_SM1_BF1_Base,Success,19h 37m 31s,60,,71313.,0.6591,1.24,Dec 30 16:25,Dec 31 12:02,,327.66,80.24,109.93,594600768.0,152819.64,N/A,N/A,N/A,11.31
clean_SS0749_PP360_SM1_BF1_Base,Success,18h 28m 41s,57,,109890.,1.049,2.41,Dec 30 16:14,Dec 31 10:43,,327.66,80.61,41.03,646792960.0,330640.91,N/A,N/A,N/A,6.86
clean_SS0747_PP184_SM5_BF1_Base,Success,16h 6m 41s,51,,34778.,0.3327,0.24,Dec 30 16:09,Dec 31 08:16,,327.66,6.13,70.57,571117056.0,224029.08,N/A,N/A,N/A,0.29
clean_SS0744_PP246_SM2_BF1_Base,Success,16h 47m 27s,51,,34957.,0.4085,0.46,Dec 30 16:33,Dec 31 09:21,,327.66,66.42,109.96,569939584.0,140318.09,N/A,N/A,N/A,0.42
clean_SS0752_PP125_SM3_BF1_Base,Success,13h 31m 37s,42,,30121.,0.3729,0.25,Dec 30 15:45,Dec 31 05:17,,327.66,23.89,106.39,570178816.0,124473.23,N/A,N/A,N/A,1.43
